gamePk,Date,Away_Team_Name,Away_Team_ID,Away_Team_Games_Played,Away_Pitcher_Name,Away_Pitcher_ID,Away_Pitcher_Starts,Away_Pitcher_ERA,Away_Pitcher_WHIP,Away_Team_AVG,Away_Team_OBP,Away_Team_SLG,Away_Team_OPS,Away_Team_Runs,Home_Team_Name,Home_Team_ID,Home_Team_Games_Played,Home_Pitcher_Name,Home_Pitcher_ID,Home_Pitcher_Starts,Home_Pitcher_ERA,Home_Pitcher_WHIP,Home_Team_AVG,Home_Team_OBP,Home_Team_SLG,Home_Team_OPS,Home_Team_Runs,Home_Team_Win
717995,5/28/2023,San Diego Padres,135,53,Yu Darvish,506433,1,4.61,1.2,0.221,0.315,0.385,0.7,7,New York Yankees,147,55,Gerrit Cole,543037,1,2.93,1.14,0.236,0.307,0.417,0.724,10,True
717993,5/28/2023,St. Louis Cardinals,138,55,Jordan Montgomery,656756,1,4.48,1.44,0.256,0.331,0.434,0.765,3,Cleveland Guardians,114,52,Hunter Gaddis,683769,1,5.34,1.25,0.226,0.298,0.34,0.638,4,True
717981,5/28/2023,Boston Red Sox,111,53,Tanner Houck,656557,1,5.3,1.27,0.262,0.332,0.43,0.762,2,Arizona Diamondbacks,109,53,Merrill Kelly,518876,1,2.83,1.07,0.261,0.324,0.43,0.754,4,True
717983,5/28/2023,Pittsburgh Pirates,134,52,Luis L. Ortiz,682847,1,4.35,1.69,0.243,0.322,0.4,0.722,3,Seattle Mariners,136,53,Marco Gonzales,594835,1,5.22,1.46,0.23,0.31,0.387,0.697,6,True
717990,5/28/2023,Texas Rangers,140,52,Cody Bradford,674003,1,7.2,1.5,0.27,0.338,0.45,0.788,2,Baltimore Orioles,110,53,Kyle Bradish,680694,1,3.89,1.3,0.251,0.326,0.421,0.747,3,True
717989,5/28/2023,Chicago White Sox,145,55,Dylan Cease,656302,1,4.88,1.4,0.238,0.296,0.385,0.681,5,Detroit Tigers,116,51,Eduardo Rodriguez,593958,1,2.13,0.98,0.23,0.307,0.357,0.664,6,True
717986,5/28/2023,San Francisco Giants,137,53,Alex Cobb,502171,1,3.05,1.4,0.244,0.316,0.416,0.732,5,Milwaukee Brewers,158,53,Colin Rea,607067,1,4.89,1.2,0.232,0.307,0.383,0.69,7,True
717988,5/28/2023,Toronto Blue Jays,141,54,Jose Berrios,621244,1,3.86,1.26,0.265,0.332,0.421,0.753,3,Minnesota Twins,142,53,Bailey Ober,641927,1,2.68,1.02,0.23,0.313,0.406,0.719,0,False
717980,5/28/2023,Houston Astros,117,52,Cristian Javier,664299,1,2.97,0.99,0.246,0.316,0.392,0.708,10,Oakland Athletics,133,55,Ken Waldichuk,686610,1,7.43,1.95,0.22,0.298,0.359,0.657,1,False
717982,5/28/2023,New York Mets,121,54,Tylor Megill,656731,1,4.67,1.59,0.247,0.327,0.401,0.728,10,Colorado Rockies,115,54,Austin Gomber,596295,1,7.0,1.56,0.262,0.322,0.409,0.731,11,True
717987,5/28/2023,Cincinnati Reds,113,53,Graham Ashcraft,668933,1,5.55,1.49,0.256,0.333,0.391,0.724,8,Chicago Cubs,112,52,Drew Smyly,592767,1,3.15,1.05,0.257,0.336,0.42,0.756,5,False
717984,5/28/2023,Miami Marlins,146,54,Eury Perez,691587,1,2.84,1.21,0.258,0.316,0.398,0.714,2,Los Angeles Angels,108,54,Patrick Sandoval,663776,1,3.42,1.28,0.258,0.328,0.422,0.75,0,False
717992,5/28/2023,Philadelphia Phillies,143,53,Dylan Covey,592229,1,7.45,1.86,0.257,0.322,0.417,0.739,4,Atlanta Braves,144,53,Spencer Strider,675911,1,2.97,0.99,0.26,0.333,0.466,0.799,11,True
717985,5/28/2023,Washington Nationals,120,53,MacKenzie Gore,669022,1,3.57,1.41,0.266,0.33,0.387,0.717,2,Kansas City Royals,118,54,Daniel Lynch IV,663738,1,3.38,1.5,0.23,0.294,0.383,0.677,3,True
717974,5/29/2023,Cleveland Guardians,114,53,Logan Allen,671106,1,2.72,1.31,0.227,0.297,0.341,0.638,5,Baltimore Orioles,110,54,Tyler Wells,669330,1,3.29,0.83,0.249,0.324,0.417,0.741,0,False
717979,5/29/2023,Texas Rangers,140,53,Nathan Eovaldi,543135,1,2.42,1.0,0.271,0.339,0.45,0.789,5,Detroit Tigers,116,52,Matthew Boyd,571510,1,5.59,1.41,0.229,0.306,0.354,0.66,0,False
717976,5/29/2023,Tampa Bay Rays,139,56,Taj Bradley,671737,1,3.6,1.07,0.27,0.345,0.494,0.839,0,Chicago Cubs,112,53,Marcus Stroman,573186,1,2.59,0.99,0.255,0.333,0.416,0.749,1,True
717977,5/29/2023,Colorado Rockies,115,55,Karl Kauffmann,666154,1,11.37,2.29,0.263,0.324,0.411,0.735,5,Arizona Diamondbacks,109,54,Ryne Nelson,669194,1,5.37,1.44,0.262,0.325,0.433,0.758,7,True
717970,5/29/2023,Atlanta Braves,144,54,Michael Soroka,647336,1,6.0,1.17,0.259,0.331,0.463,0.794,2,Oakland Athletics,133,56,Paul Blackburn,621112,1,2.25,1.5,0.221,0.3,0.359,0.659,7,True
717978,5/29/2023,Pittsburgh Pirates,134,53,Rich Hill,448179,1,4.76,1.41,0.243,0.321,0.405,0.726,4,San Francisco Giants,137,54,Anthony DeSclafani,543101,1,3.48,1.05,0.248,0.32,0.423,0.743,14,True
717975,5/29/2023,Kansas City Royals,118,55,Josh Staumont,622251,1,4.5,1.28,0.234,0.297,0.389,0.686,7,St. Louis Cardinals,138,56,Adam Wainwright,425794,1,6.15,1.71,0.254,0.328,0.428,0.756,0,False
717968,5/29/2023,Minnesota Twins,142,54,Sonny Gray,543243,1,2.09,1.21,0.233,0.315,0.407,0.722,7,Houston Astros,117,53,J.P. France,641585,1,4.0,1.3,0.246,0.316,0.392,0.708,5,False
717971,5/29/2023,Los Angeles Angels,108,55,Griffin Canning,656288,1,4.89,1.3,0.257,0.328,0.422,0.75,6,Chicago White Sox,145,56,Michael Kopech,656629,1,4.52,1.25,0.238,0.295,0.387,0.682,4,False
717973,5/29/2023,Washington Nationals,120,54,Trevor Williams,592866,1,3.93,1.29,0.264,0.328,0.385,0.713,1,Los Angeles Dodgers,119,55,Bobby Miller,676272,1,1.64,0.91,0.238,0.327,0.454,0.781,6,True
717969,5/29/2023,New York Yankees,147,56,Domingo German,593334,1,3.98,0.98,0.241,0.311,0.425,0.736,10,Seattle Mariners,136,54,Bryce Miller,682243,1,3.0,0.75,0.23,0.31,0.386,0.696,4,False
717962,5/30/2023,Philadelphia Phillies,143,54,Ranger Suarez,624133,1,7.13,1.64,0.254,0.319,0.412,0.731,0,New York Mets,121,55,Kodai Senga,673540,1,3.44,1.35,0.247,0.326,0.4,0.726,2,True
717961,5/30/2023,Tampa Bay Rays,139,57,Shane McClanahan,663556,1,2.07,1.15,0.269,0.344,0.489,0.833,1,Chicago Cubs,112,54,Kyle Hendricks,543294,1,3.86,1.82,0.255,0.334,0.415,0.749,2,True
717964,5/30/2023,Texas Rangers,140,54,Martin Perez,527048,1,4.43,1.54,0.272,0.34,0.451,0.791,10,Detroit Tigers,116,53,Alex Faedo,656412,1,5.54,0.92,0.229,0.306,0.356,0.662,6,False
717957,5/30/2023,Washington Nationals,120,55,Jake Irvin,663623,1,5.67,1.63,0.263,0.328,0.383,0.711,3,Los Angeles Dodgers,119,56,Tony Gonsolin,664062,1,1.77,0.9,0.241,0.329,0.458,0.787,9,True
717972,5/30/2023,Pittsburgh Pirates,134,54,Johan Oviedo,670912,1,4.5,1.55,0.242,0.32,0.403,0.723,2,San Francisco Giants,137,55,John Brebbia,605154,1,3.97,1.1,0.247,0.32,0.419,0.739,1,False
717965,5/30/2023,Milwaukee Brewers,158,54,Adrian Houser,605288,1,4.07,1.6,0.231,0.307,0.381,0.688,2,Toronto Blue Jays,141,55,Yusei Kikuchi,579328,1,4.47,1.4,0.267,0.334,0.421,0.755,7,True
717960,5/30/2023,Kansas City Royals,118,56,Zack Greinke,425844,1,4.19,1.14,0.232,0.296,0.385,0.681,1,St. Louis Cardinals,138,57,Miles Mikolas,571945,1,3.75,1.29,0.252,0.326,0.426,0.752,2,True
717952,5/30/2023,New York Yankees,147,57,Nestor Cortes,641482,1,5.16,1.3,0.242,0.312,0.427,0.739,10,Seattle Mariners,136,55,Logan Gilbert,669302,1,4.08,0.98,0.23,0.31,0.385,0.695,2,False
717967,5/30/2023,Cleveland Guardians,114,54,Cal Quantrill,615698,1,5.61,1.42,0.229,0.298,0.342,0.64,5,Baltimore Orioles,110,55,Kyle Gibson,502043,1,3.89,1.31,0.251,0.326,0.419,0.745,8,True
717958,5/30/2023,Atlanta Braves,144,55,Bryce Elder,693821,1,1.92,1.16,0.257,0.329,0.461,0.79,1,Oakland Athletics,133,57,JP Sears,676664,1,4.37,1.07,0.22,0.301,0.356,0.657,2,True
717963,5/30/2023,San Diego Padres,135,54,Ryan Weathers,677960,1,4.28,1.37,0.222,0.317,0.384,0.701,9,Miami Marlins,146,55,Sandy Alcantara,645261,1,4.93,1.25,0.259,0.319,0.398,0.717,4,False
717956,5/30/2023,Minnesota Twins,142,55,Joe Ryan,657746,1,2.77,1.0,0.232,0.315,0.405,0.72,1,Houston Astros,117,54,Brandon Bielak,656232,1,3.19,1.48,0.245,0.316,0.392,0.708,5,True
717966,5/30/2023,Cincinnati Reds,113,54,Ben Lively,594902,1,1.99,0.93,0.257,0.334,0.393,0.727,9,Boston Red Sox,111,54,Brayan Bello,678394,1,3.89,1.47,0.264,0.334,0.432,0.766,8,False
717955,5/30/2023,Colorado Rockies,115,56,Kyle Freeland,607536,1,4.22,1.31,0.263,0.323,0.412,0.735,1,Arizona Diamondbacks,109,55,Zac Gallen,668678,1,2.72,1.03,0.261,0.324,0.435,0.759,5,True
717959,5/30/2023,Los Angeles Angels,108,56,Tyler Anderson,542881,1,5.47,1.59,0.256,0.327,0.422,0.749,3,Chicago White Sox,145,57,Lucas Giolito,608337,1,4.08,1.26,0.24,0.297,0.391,0.688,7,True
717946,5/31/2023,Cleveland Guardians,114,55,Shane Bieber,669456,1,3.72,1.29,0.233,0.302,0.351,0.653,12,Baltimore Orioles,110,56,Keegan Akin,669211,1,5.14,1.71,0.252,0.327,0.421,0.748,8,False
717940,5/31/2023,Colorado Rockies,115,57,Dinelson Lamet,659275,1,13.17,2.41,0.26,0.321,0.407,0.728,0,Arizona Diamondbacks,109,56,Tommy Henry,674072,1,3.73,1.24,0.262,0.324,0.434,0.758,6,True
717950,5/31/2023,Tampa Bay Rays,139,58,Zach Eflin,621107,1,3.3,1.0,0.268,0.343,0.487,0.83,4,Chicago Cubs,112,55,Justin Steele,657006,1,2.65,1.06,0.254,0.333,0.412,0.745,3,False
717944,5/31/2023,Philadelphia Phillies,143,55,Aaron Nola,605400,1,4.7,1.13,0.254,0.318,0.411,0.729,1,New York Mets,121,56,Carlos Carrasco,471911,1,5.74,1.37,0.245,0.325,0.398,0.723,4,True
717949,5/31/2023,Atlanta Braves,144,56,Jared Shuster,694363,1,4.99,1.34,0.256,0.328,0.458,0.786,4,Oakland Athletics,133,58,James Kaprielian,621076,1,8.12,1.81,0.219,0.299,0.353,0.652,2,False
717951,5/31/2023,Texas Rangers,140,55,Dane Dunning,641540,1,2.06,1.04,0.272,0.34,0.45,0.79,2,Detroit Tigers,116,54,Joey Wentz,666214,1,7.28,1.68,0.23,0.307,0.356,0.663,3,True
717953,5/31/2023,Pittsburgh Pirates,134,55,Mitch Keller,656605,1,3.25,1.08,0.245,0.322,0.406,0.728,9,San Francisco Giants,137,56,Alex Wood,622072,1,4.8,1.6,0.249,0.32,0.419,0.739,4,False
717945,5/31/2023,San Diego Padres,135,55,Blake Snell,605483,1,4.5,1.5,0.22,0.314,0.381,0.695,1,Miami Marlins,146,56,Braxton Garrett,666129,1,4.22,1.31,0.258,0.319,0.396,0.715,2,True
717948,5/31/2023,Cincinnati Reds,113,55,Luke Weaver,596133,1,5.36,1.35,0.257,0.333,0.393,0.726,5,Boston Red Sox,111,55,James Paxton,572020,1,4.26,1.26,0.264,0.333,0.435,0.768,4,False
717943,5/31/2023,Los Angeles Angels,108,57,Jaime Barria,642545,1,1.59,1.0,0.258,0.329,0.43,0.759,12,Chicago White Sox,145,58,Lance Lynn,458681,1,6.55,1.51,0.242,0.298,0.393,0.691,5,False
717954,5/31/2023,Washington Nationals,120,56,Patrick Corbin,571578,1,4.92,1.48,0.264,0.329,0.391,0.72,10,Los Angeles Dodgers,119,57,Noah Syndergaard,592789,1,6.54,1.39,0.242,0.331,0.461,0.792,6,False
717947,5/31/2023,Milwaukee Brewers,158,55,Julio Teheran,527054,1,0.82,0.82,0.23,0.307,0.38,0.687,4,Toronto Blue Jays,141,56,Alek Manoah,666201,1,5.46,1.77,0.266,0.332,0.421,0.753,2,False
717938,5/31/2023,Minnesota Twins,142,56,Louie Varland,686973,1,3.51,1.15,0.234,0.317,0.404,0.721,8,Houston Astros,117,55,Hunter Brown,686613,1,3.61,1.24,0.244,0.315,0.392,0.707,2,False
717939,5/31/2023,New York Yankees,147,58,Clarke Schmidt,657376,1,5.01,1.51,0.239,0.309,0.422,0.731,0,Seattle Mariners,136,56,George Kirby,669923,1,3.04,1.01,0.228,0.308,0.381,0.689,1,True
717934,6/1/2023,Philadelphia Phillies,143,56,Taijuan Walker,592836,1,5.65,1.45,0.253,0.317,0.407,0.724,2,New York Mets,121,57,Max Scherzer,453286,1,3.21,1.09,0.244,0.325,0.397,0.722,4,True
717937,6/1/2023,Cleveland Guardians,114,56,Tanner Bibee,676440,1,3.2,1.12,0.233,0.302,0.349,0.651,6,Minnesota Twins,142,57,Pablo Lopez,641154,1,4.54,1.16,0.235,0.318,0.407,0.725,7,True
717941,6/1/2023,San Diego Padres,135,56,Joe Musgrove,605397,1,4.71,1.38,0.222,0.315,0.384,0.699,10,Miami Marlins,146,57,Jesus Luzardo,666200,1,4.05,1.35,0.257,0.318,0.392,0.71,1,False
717932,6/1/2023,Cincinnati Reds,113,56,Hunter Greene,668881,1,3.92,1.32,0.256,0.332,0.392,0.724,2,Boston Red Sox,111,56,Chris Sale,519242,1,4.58,1.19,0.264,0.333,0.436,0.769,8,True
717933,6/1/2023,Colorado Rockies,115,58,Connor Seabold,657756,1,5.4,1.51,0.261,0.321,0.407,0.728,4,Arizona Diamondbacks,109,57,Zach Davies,605200,1,5.4,1.64,0.262,0.325,0.433,0.758,5,True
717942,6/1/2023,Milwaukee Brewers,158,56,Freddy Peralta,642547,1,4.62,1.41,0.23,0.306,0.379,0.685,1,Toronto Blue Jays,141,57,Kevin Gausman,592332,1,2.76,1.12,0.266,0.333,0.422,0.755,3,True
717936,6/1/2023,Los Angeles Angels,108,58,Reid Detmers,672282,1,5.15,1.54,0.258,0.33,0.429,0.759,2,Houston Astros,117,56,Ronel Blanco,669854,1,4.15,1.9,0.245,0.315,0.392,0.707,5,True
717923,6/2/2023,Colorado Rockies,115,59,Chase Anderson,502624,1,1.69,0.94,0.26,0.32,0.407,0.727,7,Kansas City Royals,118,57,Jordan Lyles,543475,1,6.89,1.32,0.232,0.296,0.385,0.681,2,False
717922,6/2/2023,Seattle Mariners,136,57,Luis Castillo,622491,1,2.55,0.98,0.226,0.306,0.377,0.683,0,Texas Rangers,140,56,Jon Gray,592351,1,2.51,1.04,0.272,0.339,0.448,0.787,2,True
717930,6/2/2023,St. Louis Cardinals,138,58,Jack Flaherty,656427,1,4.55,1.52,0.254,0.328,0.428,0.756,5,Pittsburgh Pirates,134,56,Roansy Contreras,672710,1,4.82,1.41,0.247,0.324,0.409,0.733,7,True
717917,6/2/2023,New York Yankees,147,59,Luis Severino,622663,1,5.28,1.24,0.238,0.308,0.422,0.73,4,Los Angeles Dodgers,119,58,Clayton Kershaw,477132,1,3.25,1.1,0.245,0.332,0.466,0.798,8,True
717929,6/2/2023,Toronto Blue Jays,141,58,Chris Bassitt,605135,1,3.41,1.08,0.266,0.332,0.422,0.754,3,New York Mets,121,58,Justin Verlander,434378,1,4.25,1.14,0.243,0.322,0.394,0.716,0,False
717931,6/2/2023,Milwaukee Brewers,158,57,Corbin Burnes,669203,1,3.75,1.18,0.228,0.305,0.377,0.682,5,Cincinnati Reds,113,57,Brandon Williamson,682227,1,4.29,1.33,0.253,0.33,0.388,0.718,4,False
717926,6/2/2023,Los Angeles Angels,108,59,Shohei Ohtani,660271,1,3.17,1.0,0.258,0.33,0.428,0.758,2,Houston Astros,117,57,Framber Valdez,664285,1,2.16,1.03,0.246,0.316,0.394,0.71,6,True
717928,6/5/2023,Tampa Bay Rays,139,62,Shane McClanahan,663556,1,2.02,1.15,0.266,0.342,0.477,0.819,4,Boston Red Sox,111,60,Brayan Bello,678394,1,3.97,1.43,0.262,0.334,0.43,0.764,1,False
717921,6/2/2023,Chicago Cubs,112,56,Jameson Taillon,592791,1,7.05,1.51,0.252,0.332,0.409,0.741,2,San Diego Padres,135,57,Michael Wacha,608379,1,3.48,1.15,0.22,0.313,0.381,0.694,1,False
717919,6/2/2023,Atlanta Braves,144,57,Charlie Morton,450203,1,3.62,1.44,0.255,0.327,0.458,0.785,2,Arizona Diamondbacks,109,58,Merrill Kelly,518876,1,2.8,1.08,0.261,0.324,0.432,0.756,3,True
717920,6/2/2023,Baltimore Orioles,110,57,Dean Kremer,665152,1,4.43,1.42,0.25,0.324,0.418,0.742,3,San Francisco Giants,137,57,Logan Webb,657277,1,2.85,1.04,0.248,0.32,0.419,0.739,2,False
717925,6/2/2023,Detroit Tigers,116,55,Reese Olson,681857,1,3.6,0.6,0.23,0.306,0.354,0.66,0,Chicago White Sox,145,59,Mike Clevinger,605182,1,4.13,1.39,0.241,0.298,0.39,0.688,3,True
717924,6/2/2023,Cleveland Guardians,114,57,Aaron Civale,650644,1,2.04,1.08,0.233,0.301,0.348,0.649,0,Minnesota Twins,142,58,Bailey Ober,641927,1,2.33,0.97,0.234,0.317,0.405,0.722,1,True
717935,6/2/2023,Philadelphia Phillies,143,57,Zack Wheeler,554430,1,4.33,1.21,0.254,0.318,0.41,0.728,7,Washington Nationals,120,57,Josiah Gray,680686,1,3.09,1.42,0.265,0.329,0.393,0.722,8,True
717927,6/2/2023,Oakland Athletics,133,59,Shintaro Fujinami,660261,1,12.19,1.97,0.218,0.298,0.35,0.648,0,Miami Marlins,146,58,Edward Cabrera,665795,1,4.5,1.43,0.257,0.317,0.392,0.709,4,True
717885,6/3/2023,Tampa Bay Rays,139,60,Tyler Glasnow,607192,1,3.72,1.34,0.268,0.343,0.483,0.826,4,Boston Red Sox,111,58,Kutter Crawford,676710,1,3.48,0.95,0.264,0.335,0.433,0.768,2,False
717909,6/3/2023,Colorado Rockies,115,60,Austin Gomber,596295,1,6.99,1.64,0.26,0.32,0.405,0.725,6,Kansas City Royals,118,58,Daniel Lynch IV,663738,1,4.35,1.45,0.233,0.298,0.386,0.684,4,False
717918,6/3/2023,Tampa Bay Rays,139,59,Trevor Kelley,665001,1,4.05,1.2,0.268,0.342,0.485,0.827,5,Boston Red Sox,111,57,Garrett Whitlock,676477,1,5.61,1.29,0.266,0.335,0.436,0.771,8,True
717913,6/3/2023,Cleveland Guardians,114,58,Logan Allen,671106,1,2.76,1.34,0.235,0.303,0.351,0.654,4,Minnesota Twins,142,59,Sonny Gray,543243,1,2.28,1.24,0.234,0.317,0.405,0.722,2,False
717912,6/3/2023,Seattle Mariners,136,58,Bryan Woo,693433,1,27.0,4.0,0.228,0.307,0.377,0.684,6,Texas Rangers,140,57,Andrew Heaney,571760,1,4.03,1.26,0.276,0.342,0.457,0.799,16,True
717905,6/3/2023,New York Yankees,147,60,Gerrit Cole,543037,1,2.82,1.13,0.237,0.306,0.425,0.731,6,Los Angeles Dodgers,119,59,Michael Grove,675627,1,8.14,1.52,0.244,0.332,0.462,0.794,3,False
717911,6/3/2023,Oakland Athletics,133,60,Luis Medina,665622,1,8.19,1.62,0.218,0.298,0.349,0.647,1,Miami Marlins,146,59,Eury Perez,691587,1,2.25,1.17,0.26,0.321,0.396,0.717,12,True
717914,6/3/2023,Philadelphia Phillies,143,58,Matt Strahm,621381,1,3.05,0.99,0.255,0.318,0.411,0.729,4,Washington Nationals,120,58,MacKenzie Gore,669022,1,3.66,1.42,0.264,0.329,0.391,0.72,2,False
717903,6/3/2023,Chicago Cubs,112,57,Drew Smyly,592767,1,3.29,1.11,0.25,0.329,0.404,0.733,0,San Diego Padres,135,58,Yu Darvish,506433,1,4.1,1.12,0.222,0.314,0.384,0.698,6,True
717916,6/3/2023,Baltimore Orioles,110,58,Kyle Bradish,680694,1,4.13,1.35,0.249,0.322,0.415,0.737,0,San Francisco Giants,137,58,Alex Cobb,502171,1,2.71,1.32,0.249,0.321,0.419,0.74,4,True
717906,6/3/2023,Milwaukee Brewers,158,58,Colin Rea,607067,1,4.94,1.27,0.23,0.307,0.379,0.686,10,Cincinnati Reds,113,58,Graham Ashcraft,668933,1,6.64,1.6,0.254,0.333,0.389,0.722,8,False
717915,6/3/2023,Detroit Tigers,116,56,Michael Lorenzen,547179,1,3.21,0.99,0.227,0.304,0.351,0.655,1,Chicago White Sox,145,60,Dylan Cease,656302,1,4.63,1.37,0.239,0.296,0.386,0.682,2,True
717908,6/3/2023,Los Angeles Angels,108,60,Patrick Sandoval,663776,1,3.99,1.38,0.26,0.331,0.43,0.761,6,Houston Astros,117,58,Cristian Javier,664299,1,2.84,0.99,0.247,0.319,0.398,0.717,9,True
717910,6/3/2023,Toronto Blue Jays,141,59,Jose Berrios,621244,1,3.66,1.25,0.266,0.333,0.421,0.754,2,New York Mets,121,59,Tylor Megill,656731,1,4.4,1.62,0.242,0.321,0.39,0.711,1,False
717901,6/3/2023,Atlanta Braves,144,58,Spencer Strider,675911,1,2.97,1.0,0.257,0.328,0.459,0.787,5,Arizona Diamondbacks,109,59,Ryne Nelson,669194,1,5.4,1.49,0.26,0.324,0.431,0.755,2,False
717907,6/3/2023,St. Louis Cardinals,138,59,Jordan Montgomery,656756,1,4.23,1.39,0.253,0.327,0.428,0.755,3,Pittsburgh Pirates,134,57,Luis L. Ortiz,682847,1,4.37,1.68,0.247,0.324,0.409,0.733,4,True
717898,6/4/2023,St. Louis Cardinals,138,60,Miles Mikolas,571945,1,3.74,1.34,0.251,0.326,0.425,0.751,1,Pittsburgh Pirates,134,58,Rich Hill,448179,1,4.41,1.38,0.248,0.323,0.408,0.731,2,True
717897,6/4/2023,Milwaukee Brewers,158,59,Adrian Houser,605288,1,3.45,1.44,0.23,0.307,0.379,0.686,5,Cincinnati Reds,113,59,Ben Lively,594902,1,3.03,1.01,0.253,0.331,0.388,0.719,1,False
717896,6/4/2023,Oakland Athletics,133,61,Paul Blackburn,621112,1,6.0,1.67,0.217,0.297,0.347,0.644,5,Miami Marlins,146,60,Sandy Alcantara,645261,1,5.07,1.22,0.261,0.322,0.399,0.721,7,True
717899,6/4/2023,Los Angeles Angels,108,61,Griffin Canning,656288,1,4.47,1.24,0.259,0.329,0.428,0.757,2,Houston Astros,117,59,J.P. France,641585,1,3.44,1.15,0.246,0.317,0.396,0.713,1,False
717900,6/4/2023,Toronto Blue Jays,141,60,Yusei Kikuchi,579328,1,4.4,1.37,0.265,0.333,0.422,0.755,6,New York Mets,121,60,Kodai Senga,673540,1,3.75,1.44,0.241,0.32,0.394,0.714,4,False
717893,6/4/2023,Colorado Rockies,115,61,Kyle Freeland,607536,1,4.06,1.24,0.259,0.318,0.403,0.721,0,Kansas City Royals,118,59,Brady Singer,663903,1,6.45,1.55,0.232,0.296,0.384,0.68,2,True
717904,6/4/2023,Tampa Bay Rays,139,61,Taj Bradley,671737,1,3.6,1.17,0.267,0.342,0.48,0.822,6,Boston Red Sox,111,59,Tanner Houck,656557,1,5.46,1.32,0.263,0.335,0.432,0.767,2,False
717888,6/4/2023,New York Yankees,147,61,Domingo German,593334,1,3.69,0.95,0.236,0.305,0.423,0.728,4,Los Angeles Dodgers,119,60,Bobby Miller,676272,1,1.06,0.76,0.243,0.33,0.46,0.79,1,False
717895,6/4/2023,Cleveland Guardians,114,59,Triston McKenzie,663474,1,0.0,0.4,0.233,0.301,0.349,0.65,2,Minnesota Twins,142,60,Joe Ryan,657746,1,2.76,0.95,0.233,0.315,0.403,0.718,1,False
717902,6/4/2023,Philadelphia Phillies,143,59,Ranger Suarez,624133,1,5.47,1.54,0.257,0.321,0.418,0.739,11,Washington Nationals,120,59,Trevor Williams,592866,1,4.15,1.34,0.265,0.329,0.392,0.721,3,False
717891,6/4/2023,Detroit Tigers,116,57,Matthew Boyd,571510,1,5.23,1.33,0.226,0.302,0.349,0.651,2,Chicago White Sox,145,61,Michael Kopech,656629,1,4.33,1.18,0.24,0.297,0.386,0.683,6,True
717894,6/4/2023,Seattle Mariners,136,59,Bryce Miller,682243,1,4.46,0.97,0.228,0.307,0.376,0.683,3,Texas Rangers,140,58,Nathan Eovaldi,543135,1,2.24,0.93,0.278,0.345,0.461,0.806,12,True
717892,6/4/2023,Atlanta Braves,144,59,Michael Soroka,647336,1,8.38,1.86,0.259,0.33,0.461,0.791,8,Arizona Diamondbacks,109,60,Zac Gallen,668678,1,2.75,1.08,0.259,0.324,0.431,0.755,5,False
717889,6/4/2023,Chicago Cubs,112,58,Marcus Stroman,573186,1,2.39,1.0,0.251,0.33,0.409,0.739,7,San Diego Padres,135,59,Ryan Weathers,677960,1,5.09,1.53,0.221,0.313,0.381,0.694,1,False
717890,6/4/2023,Baltimore Orioles,110,59,Tyler Wells,669330,1,3.29,0.85,0.25,0.323,0.417,0.74,8,San Francisco Giants,137,59,Anthony DeSclafani,543101,1,3.97,1.12,0.247,0.319,0.417,0.736,3,False
717886,6/5/2023,Detroit Tigers,116,58,Joey Wentz,666214,1,7.49,1.76,0.224,0.3,0.347,0.647,3,Philadelphia Phillies,143,60,Aaron Nola,605400,1,4.3,1.08,0.258,0.323,0.421,0.744,8,True
717880,6/5/2023,Chicago Cubs,112,59,Kyle Hendricks,543294,1,4.11,1.43,0.249,0.329,0.404,0.733,0,San Diego Padres,135,60,Blake Snell,605483,1,4.06,1.44,0.221,0.313,0.381,0.694,5,True
717878,6/5/2023,Houston Astros,117,60,Brandon Bielak,656232,1,3.35,1.51,0.25,0.32,0.404,0.724,11,Toronto Blue Jays,141,61,Alek Manoah,666201,1,6.36,1.9,0.266,0.334,0.424,0.758,4,False
717928,6/5/2023,Tampa Bay Rays,139,62,Shane McClanahan,663556,1,2.02,1.15,0.266,0.342,0.477,0.819,4,Boston Red Sox,111,60,Brayan Bello,678394,1,3.97,1.43,0.262,0.334,0.43,0.764,1,False
717883,6/5/2023,Milwaukee Brewers,158,60,Julio Teheran,527054,1,1.56,0.92,0.228,0.305,0.376,0.681,0,Cincinnati Reds,113,60,Andrew Abbott,671096,1,0.0,0.83,0.252,0.33,0.389,0.719,2,True
717879,6/5/2023,St. Louis Cardinals,138,61,Adam Wainwright,425794,1,5.97,1.74,0.251,0.325,0.423,0.748,3,Texas Rangers,140,59,Martin Perez,527048,1,3.97,1.44,0.278,0.345,0.46,0.805,4,True
717884,6/5/2023,Oakland Athletics,133,62,JP Sears,676664,1,4.2,1.1,0.218,0.298,0.347,0.645,4,Pittsburgh Pirates,134,59,Johan Oviedo,670912,1,4.29,1.48,0.248,0.325,0.406,0.731,5,True
717887,6/5/2023,Kansas City Royals,118,60,Carlos Hernandez,672578,1,4.45,1.12,0.233,0.296,0.386,0.682,6,Miami Marlins,146,61,Braxton Garrett,666129,1,4.47,1.3,0.262,0.322,0.402,0.724,9,True
717876,6/6/2023,Kansas City Royals,118,61,Zack Greinke,425844,1,4.59,1.13,0.232,0.295,0.383,0.678,1,Miami Marlins,146,62,Jesus Luzardo,666200,1,3.79,1.25,0.261,0.322,0.401,0.723,6,True
